"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1783848016786657595","https://twitter.com/BMW_Indonesia/status/1783848016786657595","Explore our diverse selection of BMW models at https://t.co/T64tUXSJIp or reach out to your preferred BMW authorized dealer for more information.","2024-04-26 13:18 +0000","49.0","1.0","0.02040816326530612","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1783848012936294864","https://twitter.com/BMW_Indonesia/status/1783848012936294864","With the introduction of BMW iX1, BMW iX xDrive50, and the newest launch of BMW i5, our aim is to become the number one premium automotive brand in Indonesia and to lead the premium electric vehicle segment.","2024-04-26 13:18 +0000","87.0","2.0","0.022988505747126436","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1783848009249574943","https://twitter.com/BMW_Indonesia/status/1783848009249574943","BMW Indonesia is thrilled to announce remarkable sales results for the first quarter of 2024, with a total of 775 units sold. This achievement represents the highest number of units sold in the first quarter compared to previous years. https://t.co/bnruTglqQG","2024-04-26 13:18 +0000","278.0","21.0","0.07553956834532374","0.0","1.0","9.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1781542526715113936","https://twitter.com/BMW_Indonesia/status/1781542526715113936","Visit your preferred authorized BMW dealer to test drive or visit https://t.co/T64tUXSJIp to #BeTheBoss.","2024-04-20 04:36 +0000","81.0","5.0","0.06172839506172839","1.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1781542522659160448","https://twitter.com/BMW_Indonesia/status/1781542522659160448","Dominate the Road with THE NEW X5. Feel the dynamic luxury of every mile, empowered by cutting-edge tech. From the commanding road view to its elegant interiors, it's your pathway to excellence.

#TheNewX5 https://t.co/HDb3UeXJCf","2024-04-20 04:36 +0000","406.0","35.0","0.08620689655172414","1.0","1.0","11.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1780571560820273385","https://twitter.com/BMW_Indonesia/status/1780571560820273385","This includes the seats, the door panels, and even the steering wheel which are fitted with the high-quality leather alternative Veganza.

Get in touch with your preferred authorized BMW dealer or visit https://t.co/T64tUXSJIp, to learn more about THE i5.","2024-04-17 12:18 +0000","99.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1780571556890186101","https://twitter.com/BMW_Indonesia/status/1780571556890186101","The sustainable future comes with The All-Electric i5. With the first BMW luxurious vegan interior, navigate the city in style, while making a difference.

#THEi5 #AllElectricBusinessSedan #EverlastingJOY https://t.co/Qkf4hyfmHS","2024-04-17 12:18 +0000","423.0","43.0","0.1016548463356974","2.0","1.0","8.0","2.0","0.0","1.0","9.0","0.0","0","0","1","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1777197479706165675","https://twitter.com/BMW_Indonesia/status/1777197479706165675","Reach out to your preferred BMW Authorized Dealer today for further details on THE X3 and BMW Service. Get the most out of installment plans starting from Rp19 mio and save up to Rp50 mio* on the BMW X3 xDrive30i M Sport.

*TnC Apply.","2024-04-08 04:51 +0000","116.0","1.0","0.008620689655172414","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1777197477026050277","https://twitter.com/BMW_Indonesia/status/1777197477026050277","Experience not only comfort inside the car but also peace of mind with our BMW Service. #WhateverHappens on the road—Relax. We Care.","2024-04-08 04:51 +0000","109.0","3.0","0.027522935779816515","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1777197472882028956","https://twitter.com/BMW_Indonesia/status/1777197472882028956","Turn your journey home into a joyful ride with THE X3, as enjoyed by Den Dimas and Aurelia.

Featuring a spacious and comfortable interior, along with generous room for your Samsonite luggage, THE X3 is tailored to meet all your mudik trip essentials.

#EverlastingJOY https://t.co/NhB8t8NmqI","2024-04-08 04:51 +0000","468.0","38.0","0.0811965811965812","1.0","1.0","11.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1774639697819779163","https://twitter.com/BMW_Indonesia/status/1774639697819779163","Connect with your preferred authorized BMW dealer or visit https://t.co/T64tUXSJIp, to discover more about THE i5. https://t.co/dJl8wMTUGU","2024-04-01 03:27 +0000","142.0","16.0","0.11267605633802817","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1774639684381253899","https://twitter.com/BMW_Indonesia/status/1774639684381253899","Experience the world’s best-selling business sedan in 100% electric, The First-Ever BMW i5 eDrive40 M Sport.

#THEi5 #AllElectricBusinessSedan #EverlastingJOY https://t.co/hLhjUHyeq4","2024-04-01 03:27 +0000","704.0","53.0","0.07528409090909091","4.0","1.0","12.0","2.0","0.0","1.0","4.0","0.0","0","0","0","0","0","29","29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
