"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1724405575763804659","https://twitter.com/BMW_Indonesia/status/1724405575763804659","THE i7 takes the lead as the chosen sustainable transportation partner for the ASEAN Defense Ministers' Meeting 2023, scheduled from 14-17 November 2023. 

#TheFutureofLuxury https://t.co/p40pTsIq42","2023-11-14 12:35 +0000","577.0","28.0","0.04852686308492201","1.0","1.0","7.0","2.0","0.0","1.0","0.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1724332887884095783","https://twitter.com/BMW_Indonesia/status/1724332887884095783","Check the schedule and location to test drive THE iX at your office. For more information, contact your nearest BMW authorized dealer.","2023-11-14 07:46 +0000","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1724332884625170439","https://twitter.com/BMW_Indonesia/status/1724332884625170439","JOY IS ELECTRIC is now heading to the office buildings in Jakarta. Take the wheel of the no. 1 premium EV in Indonesia and enjoy a complimentary coffee from us.

#JOYIsElectricGoestoOffice https://t.co/Nwrn2QvSF8","2023-11-14 07:46 +0000","353.0","9.0","0.025495750708215296","0.0","1.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1724221905098379460","https://twitter.com/BMW_Indonesia/status/1724221905098379460","To learn more about THE iX, visit https://t.co/T64tUXSbSR or by clicking the link in our bio.","2023-11-14 00:25 +0000","92.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1724221902024249434","https://twitter.com/BMW_Indonesia/status/1724221902024249434","This event, which took place in Mandalika, Lombok on November 10-11, 2023, is also supported by @bmwtunas. With the theme 'Mandalika Unites All,' it aims to maximize the emission-free electrifying experience at the Mandalika Circuit with THE iX.","2023-11-14 00:25 +0000","98.0","2.0","0.02040816326530612","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1724221897515397302","https://twitter.com/BMW_Indonesia/status/1724221897515397302","Inspired by the JOY of Sheer Driving Pleasure, the iconic event of BMW Car Clubs Indonesia has returned with its National Annual Meeting (Munas) and Indonesian Bimmerfest (IBF) 2023. https://t.co/y1umm1TY2i","2023-11-14 00:25 +0000","370.0","23.0","0.062162162162162166","0.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1722223783510225252","https://twitter.com/BMW_Indonesia/status/1722223783510225252","Prepare to be electrified with JOY as you take the wheel of the BMW i Series in your city.

Check the schedule and visit 'JOY IS ELECTRIC On Tour' to test drive THE iX, THE i4, and THE i7, or for more information contact your nearest BMW Authorized Dealer.

#JOYisElectricOnTour https://t.co/CFztjNgNhB","2023-11-08 12:05 +0000","527.0","23.0","0.04364326375711575","0.0","0.0","4.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1721085203563917365","https://twitter.com/BMW_Indonesia/status/1721085203563917365","Be sure to visit the exhibition on its final day tomorrow, learn more about THE iX, and get the special offers. 

You can also experience a test drive and receive an exclusive gift - a Samsung Powerbank or an e-money card worth Rp500k*.","2023-11-05 08:41 +0000","128.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1721085199637983445","https://twitter.com/BMW_Indonesia/status/1721085199637983445","Our BMW enthusiast friend, Fitra Eri, explored the BMW i Exhibition at Plaza Senayan yesterday, where he test-drove and decided to make THE iX, the best-selling premium EV in Indonesia, his own. Thank you for choosing THE iX.

#JOYisElectric https://t.co/mfOB2sHEXi","2023-11-05 08:41 +0000","764.0","28.0","0.03664921465968586","0.0","1.0","6.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1721080101721473236","https://twitter.com/BMW_Indonesia/status/1721080101721473236","Book your test drive of THE i7 by clicking the link in our bio and claim a Samsung Powerbank or e-money Card worth Rp500k*. 

Visit the BMW i Exhibition JOY IS ELECTRIC at Plaza Senayan, only until 5 November 2023.

*Limited offer. Terms and conditions apply. https://t.co/PrwslhdjDn","2023-11-05 08:20 +0000","158.0","4.0","0.02531645569620253","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1721080092078780423","https://twitter.com/BMW_Indonesia/status/1721080092078780423","Time to elevate your excellence in comfort with #TheFutureofLuxury. From its compelling allure, to the cutting-edge technology that lies within, immerse yourself in the innovative driving pleasure.

#JOYisElectric https://t.co/XhIJt4zGEF","2023-11-05 08:20 +0000","407.0","17.0","0.04176904176904177","0.0","2.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1720802727905972364","https://twitter.com/BMW_Indonesia/status/1720802727905972364","Visit the BMW i Exhibition JOY IS ELECTRIC at Plaza Senayan, only until 5 November 2023.

*Limited-time offer. Terms and conditions apply. https://t.co/CN47IPt74O","2023-11-04 13:58 +0000","136.0","6.0","0.04411764705882353","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1720802692824723936","https://twitter.com/BMW_Indonesia/status/1720802692824723936","Uncover the eco-conscious innovations of THE iX. Book your test drive now and get a Samsung Powerbank or e-Money Card worth of Rp500k*. 

#JOYisElectric #BornElectric https://t.co/6yuufGTnJO","2023-11-04 13:58 +0000","714.0","36.0","0.05042016806722689","0.0","1.0","6.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1720740327185854528","https://twitter.com/BMW_Indonesia/status/1720740327185854528","Join us at the BMW i Exhibition 'JOY IS ELECTRIC' at the Main Atrium, Plaza Senayan until 5 November 2023, to test drive this #BornElectric vehicle. 

Pre-book your test drive: https://t.co/MDcTDoEcvd

#JOYisElectric","2023-11-04 09:50 +0000","103.0","1.0","0.009708737864077669","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1720740325139026417","https://twitter.com/BMW_Indonesia/status/1720740325139026417","An innovative approach to sustainability, paired with electrifying performance in the M Sport package. 

THE i4 accelerates from 0 to 100 km/h in just 5.7 seconds and offers the convenience of fast charging, allowing you to recharge quickly and get back on the road. https://t.co/zdxVA0NOCh","2023-11-04 09:50 +0000","358.0","21.0","0.05865921787709497","0.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1719724731770052924","https://twitter.com/BMW_Indonesia/status/1719724731770052924","Visit Main Atrium Plaza Senayan until 5 November 2023 to explore THE i4, THE iX, THE i7, and THE XM. 

Click https://t.co/kGR5Eo1JwJ to discover more about the BMW i Series and pre-book your test drive.

#JOYisElectric https://t.co/6OXKI2wGPH","2023-11-01 14:35 +0000","197.0","8.0","0.04060913705583756","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1719724719552000200","https://twitter.com/BMW_Indonesia/status/1719724719552000200","It's a remarkable day as BMW Group Indonesia presents the first-ever BMW Group Electric Vehicle Exhibition with the theme JOY IS ELECTRIC. Don't miss out on the exclusive promotions and the chance to experience the BMW i Series through test drives. https://t.co/9COFfxmejO","2023-11-01 14:34 +0000","451.0","24.0","0.05321507760532151","0.0","1.0","4.0","1.0","0.0","0.0","2.0","0.0","0","0","1","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
