"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1706982292902777222","https://twitter.com/BMW_Indonesia/status/1706982292902777222","Experience driving into the future with BMW i Series, where electrified JOY meets a worry-free journey.

Get in touch with your nearest BMW authorized dealer or visit https://t.co/T64tUXSJIp to learn more about BMW i Series. https://t.co/ZBRGY5bZKV","2023-09-27 10:41 +0000","322.0","10.0","0.031055900621118012","0.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1706633447731757253","https://twitter.com/BMW_Indonesia/status/1706633447731757253","Discover more about BEC at https://t.co/T64tUXSJIp or contact your nearest BMW Authorized Dealer.","2023-09-26 11:34 +0000","123.0","4.0","0.032520325203252036","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1706633443457823026","https://twitter.com/BMW_Indonesia/status/1706633443457823026","As a member of the BMW Excellence Club, exclusive for luxury BMW owners. Explore 2 nights of luxury at Fairmont Jakarta, where you can experience the JOY of savoring life's finest moments amidst the bustling world.*

Terms and conditions apply.* https://t.co/3VFonGuQFW","2023-09-26 11:34 +0000","515.0","28.0","0.05436893203883495","0.0","1.0","6.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","20","20","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1705175837933507062","https://twitter.com/BMW_Indonesia/status/1705175837933507062","To discover everything you need to know about the BMW i Series, visit https://t.co/T64tUXSJIp or contact your nearest BMW Authorized Dealer.","2023-09-22 11:02 +0000","120.0","2.0","0.016666666666666666","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1705175835223666904","https://twitter.com/BMW_Indonesia/status/1705175835223666904","Why should you consider switching to an Electric Car?

The fact that Electric Cars have fewer components means you can save on maintenance costs for your BMW i while driving with zero emissions. Plus, it also comes with the BMW Wallbox, your own home charging solution. https://t.co/hauCkr4aFL","2023-09-22 11:02 +0000","367.0","25.0","0.0681198910081744","0.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1703730649524470114","https://twitter.com/BMW_Indonesia/status/1703730649524470114","To know more about THE NEW X1, please visit our website or get in touch with your nearest BMW Authorized Dealer.","2023-09-18 11:20 +0000","110.0","1.0","0.00909090909090909","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1703730645686751620","https://twitter.com/BMW_Indonesia/status/1703730645686751620","Experience comfort and more storage with the versatile 40/20/40 split-folding rear seats, to offer extra space so you can make room for all of your baggage. https://t.co/bl2s9WZdkj","2023-09-18 11:20 +0000","150.0","4.0","0.02666666666666667","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1703730637210042672","https://twitter.com/BMW_Indonesia/status/1703730637210042672","Take a closer look at the spaciousness of THE NEW X1.

#OwnYourDream #TheNewX1 https://t.co/6mpj6n3rG4","2023-09-18 11:20 +0000","465.0","15.0","0.03225806451612903","1.0","1.0","6.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1702632215564476498","https://twitter.com/BMW_Indonesia/status/1702632215564476498","*THE M2 is also available with 8-speed M Steptronic transmission with M Sport seats.

To learn more about THE M2 Coupé Purist, visit our website or get in touch with BMW Eurokars. https://t.co/huV22AN4EJ","2023-09-15 10:35 +0000","131.0","3.0","0.022900763358778626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1702632208794873980","https://twitter.com/BMW_Indonesia/status/1702632208794873980","Enhanced by 19""/20"" M light alloy wheels Double-spoke style 930 M and M Carbon Bucket Seats upholstered in Full leather 'Merino', #TheUltimatePurist guarantees playful driving pleasure like no other. https://t.co/YmRMP82BGL","2023-09-15 10:35 +0000","141.0","9.0","0.06382978723404255","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
