"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1693230930343928277","https://twitter.com/BMW_Indonesia/status/1693230930343928277","Witness #TheUltimateYou only at The BMW Pavilion, GIIAS 2023, until 20 August.

—
M Hybrid Power: a 4.4-liter BMW M TwinPower Turbo V-8 engine paired with a high-performance electric motor.

#GIIAS2023 #BMWGIIAS2023 https://t.co/jcLCAd4zpN","2023-08-20 11:58 +0000","106.0","4.0","0.03773584905660377","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1693230916926349581","https://twitter.com/BMW_Indonesia/status/1693230916926349581","Expressive. Powerful. Opulent. 
The XM transform the meaning of existing on the edge into an artform.

Experience engineering perfection with the BMW M Hybrid Power along with a luxurious design that elevates your state of joy. https://t.co/I4tVfiVaIs","2023-08-20 11:58 +0000","464.0","23.0","0.04956896551724138","2.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1693230361730547914","https://twitter.com/BMW_Indonesia/status/1693230361730547914","*THE M2 is also available in 6-speed manual transmission with M Carbon Bucket Seats","2023-08-20 11:55 +0000","91.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1693230357842411830","https://twitter.com/BMW_Indonesia/status/1693230357842411830","With an outstanding 460 hp peak output and 550 Nm torque, it hits 0 to 100 km/h in just 4.1 seconds. Enhanced by 19""/20"" M light alloy wheels (Double-spoke style 930 M) and Sport Seats with Vernasca Leather, it guarantees JOY in every driving moment. https://t.co/zOuziaKnkG","2023-08-20 11:55 +0000","104.0","8.0","0.07692307692307693","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1693230346928849003","https://twitter.com/BMW_Indonesia/status/1693230346928849003","As a symphony of high performance, aesthetics, and attitude, THE M2 offers pure driving pleasure. https://t.co/NtOlf5Zmuz","2023-08-20 11:55 +0000","412.0","19.0","0.04611650485436893","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","14","14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1691734978361704747","https://twitter.com/BMW_Indonesia/status/1691734978361704747","We are open daily until 20 August, from 11 am to 9 pm (weekdays) and 10 am to 9 pm (public holiday/weekends) at Convention Hall, ICE - BSD City.

#GIIAS2023 #BMWGIIAS2023 https://t.co/OSzGnNF8uk","2023-08-16 08:53 +0000","165.0","18.0","0.10909090909090909","1.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","13","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1691734923248599389","https://twitter.com/BMW_Indonesia/status/1691734923248599389","Indulge in luxury at the Luxury Class Lounge, thrill at the M Corner, embrace sustainability at the i Corner, customize at M Performance Parts, and when you're ready to unwind, the BMW Lounge offers a comfortable retreat. https://t.co/X8wITnG4Nl","2023-08-16 08:53 +0000","91.0","8.0","0.08791208791208792","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1691734891116089451","https://twitter.com/BMW_Indonesia/status/1691734891116089451","Have you visited the BMW Pavilion at GIIAS 2023? 

Make way for JOY as you discover the complete BMW experience with us.","2023-08-16 08:53 +0000","201.0","5.0","0.024875621890547265","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1690627216252788736","https://twitter.com/BMW_Indonesia/status/1690627216252788736","Experience THE NEW X1 by participating in an exclusive WIN &amp; PLAY Agent X1 at The BMW Pavilion - GIIAS 2023, from August 10-20.  #OwnYourDream #GIIAS2023 #BMWGIIAS2023 https://t.co/VF8LHPcdgH","2023-08-13 07:31 +0000","178.0","11.0","0.06179775280898876","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1690627212905676800","https://twitter.com/BMW_Indonesia/status/1690627212905676800","Turn your everyday drive into an extraordinary one with THE BIGGER, BETTER, and BOLDER X1. Designed for urban explorers, its innovation exhilarates your journey. https://t.co/vJV68MdSLM","2023-08-13 07:31 +0000","870.0","55.0","0.06321839080459771","0.0","1.0","8.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","41","41","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
